order_id,order_status,created_at,
849861,dispatched,12/08/2018,
849862,dispatched,12/08/2018,
849863,dispatched,12/08/2018,
849864,dispatched,12/08/2018,
849865,dispatched,12/08/2018,
849866,dispatched,12/08/2018,
849867,processing,12/08/2018,
849868,dispatched,12/08/2018,
849869,dispatched,12/08/2018,
849870,dispatched,12/08/2018,
849871,cancelled,12/08/2018,
849872,dispatched,12/08/2018,
849873,dispatched,12/08/2018,
849874,dispatched,12/08/2018,
849875,dispatched,12/08/2018,
849876,dispatched,12/08/2018,
849877,cancelled,12/08/2018,
849878,dispatched,12/08/2018,
849879,dispatched,12/08/2018,
849880,dispatched,12/08/2018,
849881,cancelled,12/08/2018,
849882,cancelled,12/08/2018,
849883,dispatched,12/08/2018,
849884,dispatched,12/08/2018,
849885,dispatched,12/08/2018,
849886,cancelled,12/08/2018,
849887,dispatched,12/08/2018,
849888,dispatched,12/08/2018,
849889,cancelled,12/08/2018,
849890,cancelled,12/08/2018,
849891,dispatched,13/08/2018,
849892,dispatched,13/08/2018,
849893,dispatched,13/08/2018,
849894,dispatched,13/08/2018,
849895,dispatched,13/08/2018,
849896,dispatched,13/08/2018,
849897,dispatched,13/08/2018,
849898,dispatched,13/08/2018,
849899,cancelled,13/08/2018,
849900,dispatched,13/08/2018,
849901,cancelled,13/08/2018,
849902,dispatched,13/08/2018,
849903,dispatched,13/08/2018,
849904,dispatched,13/08/2018,
849905,dispatched,13/08/2018,
849906,cancelled,13/08/2018,
849907,dispatched,13/08/2018,
849908,dispatched,13/08/2018,
849909,dispatched,13/08/2018,
849910,dispatched,13/08/2018,
849911,cancelled,13/08/2018,
849912,dispatched,13/08/2018,
849913,cancelled,13/08/2018,
849914,dispatched,13/08/2018,
849915,dispatched,13/08/2018,
849916,dispatched,13/08/2018,
849917,processing,13/08/2018,
849918,dispatched,13/08/2018,
849919,dispatched,13/08/2018,
849920,cancelled,13/08/2018,
849921,cancelled,13/08/2018,
849922,dispatched,13/08/2018,
849923,dispatched,13/08/2018,
849924,dispatched,13/08/2018,
849925,dispatched,13/08/2018,
849926,dispatched,13/08/2018,
849927,dispatched,13/08/2018,
849928,dispatched,13/08/2018,
849929,dispatched,13/08/2018,
849930,cancelled,13/08/2018,
849931,cancelled,13/08/2018,
849932,dispatched,13/08/2018,
849933,dispatched,13/08/2018,
849934,dispatched,13/08/2018,
849935,dispatched,13/08/2018,
849936,dispatched,13/08/2018,
849937,dispatched,13/08/2018,
849938,dispatched,13/08/2018,
849939,partially_refunded,13/08/2018,
849940,dispatched,13/08/2018,
849941,dispatched,13/08/2018,
849942,dispatched,13/08/2018,
849943,refunded,13/08/2018,
849944,cancelled,13/08/2018,
849945,dispatched,13/08/2018,
849946,cancelled,13/08/2018,
849947,refunded,13/08/2018,
849948,dispatched,13/08/2018,
849949,dispatched,13/08/2018,
849950,dispatched,13/08/2018,
849951,dispatched,13/08/2018,
849952,dispatched,13/08/2018,
849953,cancelled,13/08/2018,
849954,dispatched,13/08/2018,
849955,dispatched,13/08/2018,
849956,dispatched,13/08/2018,
849957,dispatched,13/08/2018,
849958,dispatched,13/08/2018,
849959,dispatched,13/08/2018,
849960,dispatched,13/08/2018,
849961,cancelled,13/08/2018,
849962,dispatched,13/08/2018,
849963,dispatched,13/08/2018,
849964,dispatched,13/08/2018,
849965,dispatched,13/08/2018,
849966,dispatched,13/08/2018,
849967,dispatched,13/08/2018,
849968,dispatched,13/08/2018,
849969,dispatched,13/08/2018,
849970,dispatched,13/08/2018,
849971,dispatched,13/08/2018,
849972,dispatched,13/08/2018,
849973,dispatched,13/08/2018,
849974,dispatched,13/08/2018,
849975,cancelled,13/08/2018,
849976,dispatched,13/08/2018,
849977,dispatched,13/08/2018,
849978,cancelled,13/08/2018,
849979,cancelled,13/08/2018,
849980,cancelled,13/08/2018,
849981,dispatched,13/08/2018,
849982,dispatched,13/08/2018,
849983,dispatched,13/08/2018,
849984,dispatched,13/08/2018,
849985,cancelled,13/08/2018,
849986,dispatched,13/08/2018,
849987,dispatched,13/08/2018,
849988,dispatched,14/08/2018,
849989,dispatched,14/08/2018,
849990,dispatched,14/08/2018,
849991,dispatched,14/08/2018,
849992,dispatched,14/08/2018,
849993,dispatched,14/08/2018,
849994,dispatched,14/08/2018,
849995,cancelled,14/08/2018,
849996,dispatched,14/08/2018,
849997,cancelled,14/08/2018,
849998,dispatched,14/08/2018,
849999,dispatched,14/08/2018,
850000,dispatched,14/08/2018,
850001,dispatched,14/08/2018,
850002,dispatched,14/08/2018,
850003,dispatched,14/08/2018,
850004,dispatched,14/08/2018,
850005,dispatched,14/08/2018,
850006,refunded,14/08/2018,
850007,dispatched,14/08/2018,
850008,dispatched,14/08/2018,
850009,dispatched,14/08/2018,
850010,dispatched,14/08/2018,
850011,cancelled,14/08/2018,
850012,dispatched,14/08/2018,
850013,dispatched,14/08/2018,
850014,cancelled,14/08/2018,
850015,cancelled,14/08/2018,
850016,dispatched,14/08/2018,
850017,dispatched,14/08/2018,
850018,dispatched,14/08/2018,
850019,cancelled,14/08/2018,
850020,dispatched,14/08/2018,
850021,cancelled,14/08/2018,
850022,dispatched,14/08/2018,
850023,dispatched,14/08/2018,
850024,dispatched,14/08/2018,
850025,dispatched,14/08/2018,
850026,cancelled,14/08/2018,
850027,dispatched,14/08/2018,
850028,dispatched,14/08/2018,
850029,cancelled,14/08/2018,
850030,dispatched,14/08/2018,
850031,dispatched,14/08/2018,
850032,dispatched,14/08/2018,
850033,dispatched,14/08/2018,
850034,dispatched,14/08/2018,
850035,cancelled,14/08/2018,
850036,cancelled,14/08/2018,
850037,dispatched,14/08/2018,
850038,dispatched,14/08/2018,
850039,dispatched,14/08/2018,
850040,dispatched,14/08/2018,
850041,dispatched,14/08/2018,
850042,cancelled,14/08/2018,
850043,dispatched,14/08/2018,
850044,dispatched,14/08/2018,
850045,dispatched,14/08/2018,
850046,dispatched,14/08/2018,
850047,dispatched,14/08/2018,
850048,dispatched,14/08/2018,
850049,dispatched,14/08/2018,
850050,dispatched,14/08/2018,
850051,dispatched,14/08/2018,
850052,dispatched,14/08/2018,
850053,dispatched,14/08/2018,
850054,cancelled,14/08/2018,
850055,dispatched,14/08/2018,
850056,cancelled,14/08/2018,
850057,cancelled,14/08/2018,
850058,dispatched,14/08/2018,
850059,dispatched,14/08/2018,
850060,cancelled,14/08/2018,
850061,dispatched,14/08/2018,
850062,dispatched,14/08/2018,
850063,dispatched,14/08/2018,
850064,dispatched,14/08/2018,
850065,cancelled,14/08/2018,
850066,dispatched,14/08/2018,
850067,dispatched,14/08/2018,
850068,dispatched,14/08/2018,
850069,dispatched,14/08/2018,
850070,dispatched,14/08/2018,
850071,cancelled,14/08/2018,
850072,dispatched,14/08/2018,
850073,dispatched,14/08/2018,
850074,cancelled,14/08/2018,
850075,cancelled,14/08/2018,
850076,dispatched,14/08/2018,
850077,dispatched,14/08/2018,
850078,cancelled,14/08/2018,
850079,dispatched,14/08/2018,
850080,dispatched,14/08/2018,
850081,dispatched,14/08/2018,
850082,dispatched,14/08/2018,
850083,cancelled,14/08/2018,
850084,dispatched,14/08/2018,
850085,cancelled,14/08/2018,
850086,dispatched,14/08/2018,
850087,dispatched,14/08/2018,
850088,dispatched,14/08/2018,
850089,cancelled,14/08/2018,
850090,dispatched,14/08/2018,
850091,cancelled,14/08/2018,
850092,dispatched,14/08/2018,
850093,dispatched,14/08/2018,
850094,dispatched,14/08/2018,
850095,cancelled,14/08/2018,
850096,dispatched,14/08/2018,
850097,dispatched,14/08/2018,
850098,cancelled,14/08/2018,
850099,refunded,14/08/2018,
850100,cancelled,14/08/2018,
850101,cancelled,14/08/2018,
850102,dispatched,14/08/2018,
850103,dispatched,14/08/2018,
850104,cancelled,14/08/2018,
850105,dispatched,14/08/2018,
850106,dispatched,14/08/2018,
850107,dispatched,14/08/2018,
850108,dispatched,14/08/2018,
850109,dispatched,14/08/2018,
850110,dispatched,14/08/2018,
850111,refunded,14/08/2018,
850112,dispatched,14/08/2018,
850113,dispatched,14/08/2018,
850114,dispatched,14/08/2018,
850115,dispatched,14/08/2018,
850116,cancelled,14/08/2018,
850117,dispatched,14/08/2018,
850118,cancelled,14/08/2018,
850119,dispatched,14/08/2018,
850120,cancelled,14/08/2018,
850121,dispatched,14/08/2018,
850122,dispatched,14/08/2018,
850123,dispatched,14/08/2018,
850124,cancelled,14/08/2018,
850125,dispatched,14/08/2018,
850126,dispatched,14/08/2018,
850127,dispatched,14/08/2018,
850128,dispatched,14/08/2018,
850129,cancelled,14/08/2018,
850130,dispatched,14/08/2018,
850131,dispatched,14/08/2018,
850132,dispatched,14/08/2018,
850133,dispatched,14/08/2018,
850134,dispatched,14/08/2018,
850135,dispatched,14/08/2018,
850136,dispatched,14/08/2018,
850137,dispatched,14/08/2018,
850138,dispatched,14/08/2018,
850139,dispatched,14/08/2018,
850140,cancelled,14/08/2018,
850141,cancelled,14/08/2018,
850142,refunded,14/08/2018,
850143,dispatched,14/08/2018,
850144,dispatched,14/08/2018,
850145,dispatched,14/08/2018,
850146,dispatched,14/08/2018,
850147,dispatched,14/08/2018,
850148,cancelled,14/08/2018,
850149,dispatched,14/08/2018,
850150,dispatched,15/08/2018,
850151,dispatched,15/08/2018,
850152,dispatched,15/08/2018,
850153,dispatched,15/08/2018,
850154,dispatched,15/08/2018,
850155,dispatched,15/08/2018,
850156,dispatched,15/08/2018,
850157,dispatched,15/08/2018,
850158,cancelled,15/08/2018,
850159,dispatched,15/08/2018,
850160,cancelled,15/08/2018,
850161,cancelled,15/08/2018,
850162,dispatched,15/08/2018,
850163,dispatched,15/08/2018,
850164,cancelled,15/08/2018,
850165,dispatched,15/08/2018,
850166,dispatched,15/08/2018,
850167,dispatched,15/08/2018,
850168,dispatched,15/08/2018,
850169,dispatched,15/08/2018,
850170,dispatched,15/08/2018,
850171,dispatched,15/08/2018,
850172,dispatched,15/08/2018,
850173,dispatched,15/08/2018,
850174,dispatched,15/08/2018,
850175,dispatched,15/08/2018,
850176,dispatched,15/08/2018,
850177,dispatched,15/08/2018,
850178,dispatched,15/08/2018,
850179,dispatched,15/08/2018,
850180,dispatched,15/08/2018,
850181,dispatched,15/08/2018,
850182,dispatched,15/08/2018,
850183,dispatched,15/08/2018,
850184,dispatched,15/08/2018,
850185,dispatched,15/08/2018,
850186,dispatched,15/08/2018,
850187,dispatched,15/08/2018,
850188,dispatched,15/08/2018,
850189,dispatched,15/08/2018,
850190,dispatched,15/08/2018,
850191,dispatched,15/08/2018,
850192,dispatched,15/08/2018,
850193,cancelled,15/08/2018,
850194,dispatched,15/08/2018,
850195,dispatched,15/08/2018,
850196,dispatched,15/08/2018,
850197,dispatched,15/08/2018,
850198,dispatched,15/08/2018,
850199,dispatched,15/08/2018,
850200,dispatched,15/08/2018,
850201,dispatched,15/08/2018,
850202,dispatched,15/08/2018,
850203,dispatched,15/08/2018,
850204,dispatched,15/08/2018,
850205,dispatched,15/08/2018,
850206,cancelled,15/08/2018,
850207,dispatched,15/08/2018,
850208,dispatched,15/08/2018,
850209,dispatched,15/08/2018,
850210,cancelled,15/08/2018,
850211,cancelled,15/08/2018,
850212,dispatched,15/08/2018,
850213,dispatched,15/08/2018,
850214,dispatched,15/08/2018,
850215,dispatched,15/08/2018,
850216,dispatched,15/08/2018,
850217,dispatched,15/08/2018,
850218,cancelled,15/08/2018,
850219,cancelled,15/08/2018,
850220,dispatched,15/08/2018,
850221,dispatched,15/08/2018,
850222,dispatched,15/08/2018,
850223,dispatched,15/08/2018,
850224,cancelled,15/08/2018,
850225,dispatched,15/08/2018,
850226,refunded,15/08/2018,
850227,dispatched,15/08/2018,
850228,cancelled,15/08/2018,
850229,cancelled,15/08/2018,
850230,dispatched,15/08/2018,
850231,cancelled,15/08/2018,
850232,dispatched,15/08/2018,
850233,cancelled,15/08/2018,
850234,dispatched,15/08/2018,
850235,cancelled,15/08/2018,
850236,dispatched,15/08/2018,
850237,cancelled,15/08/2018,
850238,dispatched,15/08/2018,
850239,dispatched,15/08/2018,
850240,dispatched,15/08/2018,
850241,dispatched,15/08/2018,
850242,dispatched,15/08/2018,
850243,dispatched,15/08/2018,
850244,dispatched,15/08/2018,
850245,dispatched,15/08/2018,
850246,dispatched,15/08/2018,
850247,dispatched,15/08/2018,
850248,cancelled,15/08/2018,
850249,dispatched,15/08/2018,
850250,dispatched,15/08/2018,
850251,dispatched,15/08/2018,
850252,dispatched,15/08/2018,
850253,dispatched,15/08/2018,
850254,dispatched,15/08/2018,
850255,cancelled,15/08/2018,
850256,dispatched,15/08/2018,
850257,dispatched,15/08/2018,
850258,dispatched,15/08/2018,
850259,dispatched,15/08/2018,
850260,dispatched,15/08/2018,
850261,dispatched,15/08/2018,
850262,dispatched,15/08/2018,
850263,dispatched,15/08/2018,
850264,dispatched,15/08/2018,
850265,dispatched,15/08/2018,
850266,dispatched,15/08/2018,
850267,dispatched,15/08/2018,
850268,dispatched,15/08/2018,
850269,dispatched,15/08/2018,
850270,cancelled,15/08/2018,
850271,dispatched,15/08/2018,
850272,dispatched,15/08/2018,
850273,dispatched,15/08/2018,
850274,dispatched,15/08/2018,
850275,dispatched,15/08/2018,
850276,dispatched,15/08/2018,
850277,dispatched,15/08/2018,
850278,dispatched,15/08/2018,
850279,dispatched,15/08/2018,
850280,dispatched,15/08/2018,
850281,dispatched,15/08/2018,
850282,dispatched,15/08/2018,
850283,dispatched,15/08/2018,
850284,dispatched,15/08/2018,
850285,dispatched,15/08/2018,
850286,dispatched,15/08/2018,
850287,dispatched,15/08/2018,
850288,dispatched,15/08/2018,
850289,dispatched,15/08/2018,
850290,dispatched,15/08/2018,
850291,dispatched,15/08/2018,
850292,cancelled,15/08/2018,
850293,dispatched,15/08/2018,
850294,dispatched,15/08/2018,
850295,cancelled,15/08/2018,
850296,dispatched,15/08/2018,
850297,dispatched,15/08/2018,
850298,dispatched,15/08/2018,
850299,dispatched,15/08/2018,
850300,cancelled,15/08/2018,
850301,dispatched,15/08/2018,
850302,dispatched,16/08/2018,
850303,dispatched,16/08/2018,
850304,dispatched,16/08/2018,
850305,dispatched,16/08/2018,
850306,cancelled,16/08/2018,
850307,cancelled,16/08/2018,
850308,dispatched,16/08/2018,
850309,dispatched,16/08/2018,
850310,dispatched,16/08/2018,
850311,dispatched,16/08/2018,
850312,dispatched,16/08/2018,
850313,dispatched,16/08/2018,
850314,dispatched,16/08/2018,
850315,dispatched,16/08/2018,
850316,cancelled,16/08/2018,
850317,cancelled,16/08/2018,
850318,dispatched,16/08/2018,
850319,dispatched,16/08/2018,
850320,dispatched,16/08/2018,
850321,dispatched,16/08/2018,
850322,dispatched,16/08/2018,
850323,cancelled,16/08/2018,
850324,dispatched,16/08/2018,
850325,dispatched,16/08/2018,
850326,dispatched,16/08/2018,
850327,dispatched,16/08/2018,
850328,dispatched,16/08/2018,
850329,dispatched,16/08/2018,
850330,dispatched,16/08/2018,
850331,dispatched,16/08/2018,
850332,dispatched,16/08/2018,
850333,dispatched,16/08/2018,
850334,dispatched,16/08/2018,
850335,dispatched,16/08/2018,
850336,refunded,16/08/2018,
850337,dispatched,16/08/2018,
850338,dispatched,16/08/2018,
850339,dispatched,16/08/2018,
850340,dispatched,16/08/2018,
850341,dispatched,16/08/2018,
850342,dispatched,16/08/2018,
850343,dispatched,16/08/2018,
850344,dispatched,16/08/2018,
850345,dispatched,16/08/2018,
850346,cancelled,16/08/2018,
850347,dispatched,16/08/2018,
850348,dispatched,16/08/2018,
850349,dispatched,16/08/2018,
850350,dispatched,16/08/2018,
850351,dispatched,16/08/2018,
850352,dispatched,16/08/2018,
850353,cancelled,16/08/2018,
850354,dispatched,16/08/2018,
850355,dispatched,16/08/2018,
850356,dispatched,16/08/2018,
850357,dispatched,16/08/2018,
850358,cancelled,16/08/2018,
850359,dispatched,16/08/2018,
850360,dispatched,16/08/2018,
850361,dispatched,16/08/2018,
850362,dispatched,16/08/2018,
850363,cancelled,16/08/2018,
850364,dispatched,16/08/2018,
850365,dispatched,16/08/2018,
850366,dispatched,16/08/2018,
850367,dispatched,16/08/2018,
850368,dispatched,16/08/2018,
850369,dispatched,16/08/2018,
850370,partially_refunded,16/08/2018,
850371,dispatched,16/08/2018,
850372,refunded,16/08/2018,
850373,dispatched,16/08/2018,
850374,cancelled,16/08/2018,
850375,dispatched,16/08/2018,
850376,cancelled,16/08/2018,
850377,refunded,16/08/2018,
850378,cancelled,16/08/2018,
850379,dispatched,16/08/2018,
850380,dispatched,16/08/2018,
850381,dispatched,16/08/2018,
850382,cancelled,16/08/2018,
850383,dispatched,16/08/2018,
850384,dispatched,16/08/2018,
850385,dispatched,16/08/2018,
850386,dispatched,16/08/2018,
850387,dispatched,16/08/2018,
850388,dispatched,16/08/2018,
850389,dispatched,16/08/2018,
850390,dispatched,16/08/2018,
850391,cancelled,16/08/2018,
850392,dispatched,16/08/2018,
850393,dispatched,16/08/2018,
850394,dispatched,16/08/2018,
850395,dispatched,16/08/2018,
850396,dispatched,16/08/2018,
850397,dispatched,16/08/2018,
850398,cancelled,16/08/2018,
850399,dispatched,16/08/2018,
850400,cancelled,16/08/2018,
850401,dispatched,16/08/2018,
850402,dispatched,16/08/2018,
850403,dispatched,16/08/2018,
850404,dispatched,16/08/2018,
850405,dispatched,16/08/2018,
850406,dispatched,16/08/2018,
850407,dispatched,16/08/2018,
850408,dispatched,16/08/2018,
850409,cancelled,16/08/2018,
850410,dispatched,16/08/2018,
850411,dispatched,16/08/2018,
850412,dispatched,16/08/2018,
850413,dispatched,16/08/2018,
850414,dispatched,16/08/2018,
850415,dispatched,16/08/2018,
850416,dispatched,16/08/2018,
850417,dispatched,16/08/2018,
850418,dispatched,16/08/2018,
850419,cancelled,16/08/2018,
850420,dispatched,16/08/2018,
850421,dispatched,16/08/2018,
850422,dispatched,16/08/2018,
850423,dispatched,16/08/2018,
850424,dispatched,16/08/2018,
850425,dispatched,16/08/2018,
850426,dispatched,16/08/2018,
850427,dispatched,17/08/2018,
850428,dispatched,17/08/2018,
850429,dispatched,17/08/2018,
850430,dispatched,17/08/2018,
850431,cancelled,17/08/2018,
850432,dispatched,17/08/2018,
850433,dispatched,17/08/2018,
850434,dispatched,17/08/2018,
850435,dispatched,17/08/2018,
850436,refunded,17/08/2018,
850437,dispatched,17/08/2018,
850438,dispatched,17/08/2018,
850439,dispatched,17/08/2018,
850440,dispatched,17/08/2018,
850441,dispatched,17/08/2018,
850442,dispatched,17/08/2018,
850443,dispatched,17/08/2018,
850444,dispatched,17/08/2018,
850445,dispatched,17/08/2018,
850446,dispatched,17/08/2018,
850447,dispatched,17/08/2018,
